"time_stamp","friendly_name","currency_pair","product_type","channel","trade_quantity","trade_side","trade_status","trade_price","segment","sector","region"
2024-10-14 12:20:34,"Bank in Germany","USD/ZAR","Spot","360T",208400,"BUY","FILLED",17.99697,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:20:52,"ABC Motoring","GBP/USD","Spot","FXALL",281200,"SELL","FILLED",1.31124,"CCG","TBC","Botswana"
2024-10-14 12:21:17,"Anglo European","USD/ZAR","Spot","FASTMATCH",18992500,"BUY","FILLED",17.80642,"CCG","CIB Resources","South Africa"
2024-10-14 12:21:57,"Bank of Accesibility","USD/ZAR","Spot","360T",587200,"SELL","FILLED",17.87213,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:22:08,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1100,"BUY","FILLED",17.84771,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:22:10,"Mauritius Client","USD/ZAR","Spot","360T",22200,"BUY","FILLED",17.94148,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:22:47,"Alan Brown","GBP/USD","Spot","ACCELERATE SDP",243739100,"BUY","FILLED",1.31669,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:23:00,"Software Supplies","USD/NAD","Forward","ACCELERATE SDP",2627800,"SELL","FILLED",17.9,"CCG","TBC","South Africa"
2024-10-14 12:23:17,"Mauritius Client","USD/ZAR","Swap","ACCELERATE SDP",45235000,"SELL","FILLED",0.009865,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:23:20,"Anglo European","EUR/USD","Spot","360T",9779200,"BUY","FILLED",1.10628,"CCG","CIB Resources","South Africa"
2024-10-14 12:23:38,"Silver Fields","USD/ZAR","Forward","360T",15500,"BUY","FILLED",17.917225,"CCG","CIB Resources","London"
2024-10-14 12:24:01,"Software Supplies","EUR/BWP","Forward","360T",18456500,"SELL","FILLED",14.8,"CCG","TBC","London"
2024-10-14 12:24:04,"Alan Brown","BWP/ZAR","Forward","360T",200124000,"BUY","FILLED",1.3305,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:24:15,"OfferVest","USD/ZAR","Spot","FASTMATCH",175655400,"SELL","FILLED",17.88492,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:24:23,"Software Supplies","USD/ZAR","Spot","ACCELERATE SDP",1160500,"SELL","FILLED",17.8028,"CCG","TBC","South Africa"
2024-10-14 12:24:23,"Generation Medication","GBP/USD","Spot","FASTMATCH",5261000,"SELL","FILLED",1.31355,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:24:39,"Software Supplies","USD/ZAR","Spot","FASTMATCH",47692300,"SELL","FILLED",17.88505,"CCG","TBC","South Africa"
2024-10-14 12:25:05,"ABC Motoring","EUR/USD","Swap","FASTMATCH",3700,"BUY","FILLED",0.0003473,"CCG","TBC","London"
2024-10-14 12:25:22,"GSA FUND","USD/ZAR","Spot","FASTMATCH",5595900,"SELL","FILLED",17.85122,"ICG","Other","South Africa"
2024-10-14 12:25:34,"King Manufacturers","AUD/USD","Spot","FASTMATCH",34965200,"BUY","FILLED",0.67361,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:25:37,"10 Multiplication","USD/ZAR","Spot","ACCELERATE SDP",6486700,"BUY","FILLED",17.75223,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:26:06,"King Manufacturers","BWP/USD","Spot","ACCELERATE SDP",745600,"BUY","FILLED",0.0748,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:26:08,"The Zebra Bank","EUR/NAD","Forward","ACCELERATE SDP",629900,"BUY","FILLED",19.7,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:26:53,"Dollar Refinery","USD/ZAR","Spot","360T",228200,"SELL","FILLED",17.83413,"CCG","CIB Resources","London"
2024-10-14 12:26:55,"Ebucks Petrol Station","AUD/USD","Swap","ACCELERATE STW",31344400,"SELL","FILLED",1.2e-05,"CCG","CIB Resources","South Africa"
2024-10-14 12:27:08,"10 Multiplication","EUR/ZAR","Forward","360T",201200,"BUY","FILLED",19.7978336,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:27:12,"Anglo European","USD/ZAR","Spot","FASTMATCH",38900,"SELL","FILLED",17.80356,"CCG","CIB Resources","South Africa"
2024-10-14 12:27:24,"ABC Motoring","USD/ZAR","Forward","ACCELERATE STW",648800,"BUY","FILLED",17.7545,"CCG","TBC","London"
2024-10-14 12:27:34,"GSA FUND","USD/NAD","Forward","360T",19336800,"BUY","FILLED",17.77,"ICG","Other","South Africa"
2024-10-14 12:27:43,"Ebucks Petrol Station","USD/ZAR","Spot","ACCELERATE STW",1000,"BUY","FILLED",17.80642,"CCG","CIB Resources","London"
2024-10-14 12:27:45,"Software Supplies","GBP/USD","Spot","ACCELERATE SDP",168600,"SELL","FILLED",1.31137,"CCG","TBC","South Africa"
2024-10-14 12:27:59,"Alan Brown","USD/ZAR","Forward","FASTMATCH",99231400,"BUY","FILLED",17.921755,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:28:05,"Bank Ten","USD/ZAR","Spot","360T",351600,"SELL","FILLED",17.88364,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:28:15,"Anglo European","USD/ZAR","Forward","ACCELERATE STW",6998700,"BUY","FILLED",17.949735,"CCG","CIB Resources","London"
2024-10-14 12:28:25,"Bank in Germany","USD/ZAR","Forward","BBG",10064600,"SELL","FILLED",17.9590408,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:28:50,"OfferVest","USD/CNH","Spot","ACCELERATE STW",55200,"BUY","FILLED",7.1166,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:28:52,"Bank in Germany","USD/ZAR","Spot","360T",501800,"BUY","FILLED",17.89156,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:29:19,"Anglo European","GBP/USD","Spot","ACCELERATE STW",1367700,"SELL","FILLED",1.31434,"CCG","CIB Resources","South Africa"
2024-10-14 12:29:44,"Alan Brown","BWP/ZAR","Forward","FASTMATCH",86500,"BUY","FILLED",1.3337,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:29:47,"10 Multiplication","USD/ZAR","Spot","ACCELERATE STW",1800,"BUY","FILLED",17.85122,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:30:13,"Bank of Accesibility","GBP/USD","Spot","FXALL",2035800,"BUY","FILLED",1.3117,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:30:28,"Mauritius Client","GBP/USD","Spot","ACCELERATE STW",5100,"BUY","FILLED",1.31274,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:30:33,"GSA FUND","GBP/USD","Spot","ACCELERATE STW",15037000,"BUY","FILLED",1.31404,"ICG","Other","South Africa"
2024-10-14 12:30:44,"Bank Ten","GBP/USD","Spot","FASTMATCH",4298700,"BUY","FILLED",1.31197,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:30:55,"Alan Brown","EUR/USD","Spot","ACCELERATE SDP",24098100,"SELL","FILLED",1.10411,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:31:01,"The Zebra Bank","BWP/ZAR","Forward","FXALL",15400,"SELL","FILLED",1.3301,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:31:21,"Nineteen Asset Managers","EUR/NAD","Forward","360T",18593800,"SELL","FILLED",19.68,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:31:32,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",7394300,"BUY","FILLED",17.91997,"CCG","TBC","South Africa"
2024-10-14 12:31:48,"Generation Medication","USD/ZAR","Spot","ACCELERATE SDP",129418800,"BUY","FILLED",17.7775,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:31:49,"The Zebra Bank","BWP/ZAR","Forward","FASTMATCH",124752000,"BUY","FILLED",1.3382,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:32:12,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",2400,"SELL","FILLED",17.98229,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:32:14,"Bank of Accesibility","USD/ZAR","Spot","FASTMATCH",411100,"BUY","FILLED",17.95038,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:32:58,"ABC Motoring","AUD/USD","Spot","360T",28791000,"BUY","FILLED",0.67017,"CCG","TBC","South Africa"
2024-10-14 12:33:01,"Mauritius Client","GBP/USD","Spot","360T",186277400,"SELL","FILLED",1.31204,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:33:04,"Mauritius Client","EUR/USD","Spot","ACCELERATE STW",4500,"BUY","FILLED",1.11101,"ICG","CIB Banks and DFIs","Lesotho"
2024-10-14 12:33:21,"Anglo European","USD/ZAR","Forward","ACCELERATE STW",4037600,"BUY","FILLED",17.96226,"CCG","CIB Resources","South Africa"
2024-10-14 12:33:25,"10 Multiplication","USD/ZAR","Spot","ACCELERATE SDP",1008300,"SELL","FILLED",17.95609,"ICG","CIB Asset Management & Funds","Namibia"
2024-10-14 12:33:41,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",11254900,"BUY","FILLED",17.89002,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 12:33:44,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",6743900,"BUY","FILLED",17.87082,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:33:52,"Alan Brown","USD/ZAR","Forward","360T",1000,"SELL","FILLED",17.837695,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:34:00,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",86600,"SELL","FILLED",17.72964,"ICG","Other","South Africa"
2024-10-14 12:34:50,"The Zebra Bank","USD/ZAR","Spot","360T",114800,"BUY","FILLED",18.013,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:35:04,"The Zebra Bank","GBP/ZAR","Spot","ACCELERATE SDP",5731400,"SELL","FILLED",23.44682,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:35:21,"Mauritius Client","GBP/USD","Spot","ACCELERATE STW",1808800,"BUY","FILLED",1.31322,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:35:30,"Nineteen Asset Managers","USD/ZAR","Spot","ACCELERATE STW",4788800,"SELL","FILLED",17.74323,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:35:42,"Bank of Accesibility","USD/ZAR","Forward","360T",1802100,"SELL","FILLED",17.9039628,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:35:57,"Bank in Germany","USD/ZAR","Swap","360T",1500,"BUY","FILLED",0.0139542,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 12:36:27,"The Zebra Bank","GBP/USD","Spot","360T",101868000,"SELL","FILLED",1.31446,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:36:40,"Alan Brown","USD/ZAR","Spot","ACCELERATE STW",171000,"BUY","FILLED",17.72388,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:36:41,"ABC Motoring","USD/ZAR","Swap","ACCELERATE SDP",84500,"BUY","FILLED",0.001515,"CCG","TBC","South Africa"
2024-10-14 12:36:50,"GSA FUND","USD/ZAR","Spot","360T",1744600,"SELL","FILLED",17.96761,"ICG","Other","South Africa"
2024-10-14 12:36:51,"Bank Ten","USD/ZAR","Spot","ACCELERATE STW",47403600,"BUY","FILLED",17.85848,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:36:55,"Alan Brown","USD/NAD","Forward","FASTMATCH",41303000,"SELL","FILLED",17.95,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:37:05,"OfferVest","BWP/AUD","Forward","FASTMATCH",5261900,"SELL","FILLED",0.1107,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:37:12,"Mauritius Client","GBP/USD","Spot","FASTMATCH",1000,"SELL","FILLED",1.31237,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:37:19,"The Zebra Bank","BWP/ZAR","Forward","360T",1400,"BUY","FILLED",1.327,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:37:36,"Generation Medication","USD/ZAR","Spot","FASTMATCH",81800,"SELL","FILLED",17.76867,"CCG","CIB CPG and Agri","London"
2024-10-14 12:37:37,"Bank in Germany","USD/ZAR","Spot","360T",1100,"SELL","FILLED",17.72634,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:37:39,"Anglo European","GBP/USD","Spot","FASTMATCH",13376600,"BUY","FILLED",1.31241,"CCG","CIB Resources","South Africa"
2024-10-14 12:37:42,"Bank of Accesibility","USD/NAD","Forward","ACCELERATE SDP",10586600,"BUY","FILLED",17.9,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 12:37:51,"Mauritius Client","USD/JPY","Swap","FASTMATCH",5349200,"SELL","FILLED",-0.14675,"ICG","CIB Banks and DFIs","Lesotho"
2024-10-14 12:37:54,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",29772900,"BUY","FILLED",17.85918,"ICG","Other","South Africa"
2024-10-14 12:38:44,"Anglo European","USD/ZAR","Spot","BBG",144735600,"SELL","FILLED",17.92815,"CCG","CIB Resources","South Africa"
2024-10-14 12:38:45,"Anglo European","USD/ZAR","Forward","ACCELERATE STW",15718700,"SELL","FILLED",18.0855897,"CCG","CIB Resources","London"
2024-10-14 12:39:03,"GSA FUND","USD/ZAR","Spot","FASTMATCH",14061800,"BUY","FILLED",17.87673,"ICG","Other","South Africa"
2024-10-14 12:39:38,"OfferVest","USD/ZAR","Spot","FASTMATCH",621400,"SELL","FILLED",17.86205,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:39:45,"Bank Ten","EUR/ZAR","Forward","FASTMATCH",284100,"BUY","FILLED",19.809956,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:39:50,"Anglo European","USD/ZAR","Spot","FASTMATCH",2400,"SELL","FILLED",17.89336,"CCG","CIB Resources","South Africa"
2024-10-14 12:39:53,"The Zebra Bank","USD/ZAR","Forward","FASTMATCH",201625500,"BUY","FILLED",17.8985,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:40:02,"OfferVest","USD/ZAR","Spot","ACCELERATE SDP",952800,"BUY","FILLED",17.83477,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:40:07,"Generation Medication","XAU/USD","Spot","FASTMATCH",35644600,"BUY","FILLED",2482.5,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:40:10,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",6500,"BUY","FILLED",17.88774,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:40:23,"10 Multiplication","BWP/ZAR","Spot","360T",1900,"SELL","FILLED",1.34051,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:40:28,"Software Supplies","USD/ZAR","Spot","FASTMATCH",77556100,"SELL","FILLED",17.8954,"CCG","TBC","London"
2024-10-14 12:40:35,"Software Supplies","USD/ZAR","Spot","360T",1000,"SELL","FILLED",17.89227,"CCG","TBC","South Africa"
2024-10-14 12:40:36,"Software Supplies","USD/ZAR","Spot","360T",1436300,"SELL","FILLED",17.84169,"CCG","TBC","London"
2024-10-14 12:40:51,"Bank of Accesibility","USD/ZAR","Spot","FASTMATCH",2300,"BUY","FILLED",17.86205,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:41:44,"ABC Motoring","USD/ZAR","Spot","360T",134500,"SELL","FILLED",17.97196,"CCG","TBC","South Africa"
2024-10-14 12:41:48,"GSA FUND","EUR/USD","Spot","ACCELERATE STW",374400,"BUY","FILLED",1.10958,"ICG","Other","South Africa"
2024-10-14 12:42:37,"King Manufacturers","USD/ZAR","Spot","FASTMATCH",6700,"SELL","FILLED",17.80386,"CCG","CIB CPG and Agri","London"
2024-10-14 12:42:51,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",57600,"SELL","FILLED",17.88364,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:42:59,"Bank Ten","EUR/USD","Spot","360T",1000,"BUY","FILLED",1.10518,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:43:33,"OfferVest","USD/ZAR","Spot","ACCELERATE SDP",11720500,"BUY","FILLED",17.9441,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 12:43:48,"10 Multiplication","USD/ZAR","Spot","FASTMATCH",1900,"SELL","FILLED",18.00677,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:43:50,"ABC Motoring","USD/ZAR","Spot","360T",6041800,"SELL","FILLED",17.83882,"CCG","TBC","South Africa"
2024-10-14 12:43:52,"GSA FUND","USD/ZAR","Spot","FASTMATCH",1000,"BUY","FILLED",17.71564,"ICG","Other","London"
2024-10-14 12:44:02,"ABC Motoring","USD/ZAR","Forward","ACCELERATE SDP",9450600,"BUY","FILLED",17.796665,"CCG","TBC","South Africa"
2024-10-14 12:44:07,"Namibia Nova","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.86159,"CCG","CIB Financial Institutions Dom","South Africa"
2024-10-14 12:44:14,"Software Supplies","USD/HKD","Swap","FXALL",315900,"BUY","FILLED",-0.025461,"CCG","TBC","South Africa"
2024-10-14 12:44:16,"Mauritius Client","EUR/USD","Forward","360T",1000,"BUY","FILLED",1.104628,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:44:49,"Mauritius Client","USD/ZAR","Spot","360T",761700,"SELL","FILLED",17.89513,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:44:59,"GSA FUND","EUR/USD","Spot","FASTMATCH",9470900,"SELL","FILLED",1.10819,"ICG","Other","London"
2024-10-14 12:45:01,"Alan Brown","BWP/ZAR","Forward","FASTMATCH",459100,"SELL","FILLED",1.3326,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:45:02,"Nineteen Asset Managers","USD/ZAR","Spot","360T",1000,"BUY","FILLED",17.76972,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:45:19,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.86133,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:46:06,"King Manufacturers","USD/ZAR","Spot","BBG",86264700,"SELL","FILLED",17.7289,"CCG","CIB CPG and Agri","South Africa"
2024-10-14 12:46:09,"The Zebra Bank","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",18.00797,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:47:14,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",49218400,"SELL","FILLED",17.80601,"ICG","Other","South Africa"
2024-10-14 12:47:16,"Silver Fields","USD/ZAR","Forward","360T",952800,"BUY","FILLED",17.96807,"CCG","CIB Resources","South Africa"
2024-10-14 12:47:33,"Silver Fields","GBP/USD","Spot","FXALL",252500,"SELL","FILLED",1.31554,"CCG","CIB Resources","London"
2024-10-14 12:47:33,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",1414900,"SELL","FILLED",17.90339,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:48:12,"Bank in Germany","USD/ZAR","Forward","360T",25800,"SELL","FILLED",17.9664107,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:48:16,"Bank Ten","USD/ZAR","Spot","FASTMATCH",6673700,"BUY","FILLED",17.96383,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:48:39,"ABC Motoring","USD/ZAR","Spot","FXALL",2166600,"SELL","FILLED",17.87309,"CCG","TBC","South Africa"
2024-10-14 12:48:51,"GSA FUND","USD/ZAR","Spot","ACCELERATE SDP",1000,"BUY","FILLED",17.94605,"ICG","Other","London"
2024-10-14 12:49:12,"The Zebra Bank","BWP/ZAR","Forward","ACCELERATE SDP",157000,"SELL","FILLED",1.333,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:49:33,"Alan Brown","USD/ZAR","Forward","ACCELERATE SDP",12745100,"SELL","FILLED",17.9277928,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:49:51,"Bank Ten","USD/ZAR","Forward","ACCELERATE STW",8612800,"SELL","FILLED",17.9608922,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:50:31,"Silver Fields","USD/ZAR","Forward","FASTMATCH",3448700,"BUY","FILLED",17.8768298,"CCG","CIB Resources","London"
2024-10-14 12:51:02,"ABC Motoring","USD/ZAR","Spot","360T",27500,"BUY","FILLED",17.78289,"CCG","TBC","South Africa"
2024-10-14 12:51:08,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",190300,"BUY","FILLED",17.76379,"CCG","TBC","South Africa"
2024-10-14 12:51:13,"Mauritius Client","USD/ZAR","Spot","ACCELERATE SDP",77500,"SELL","FILLED",17.82293,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:51:15,"10 Multiplication","USD/ZAR","Spot","360T",90495200,"BUY","FILLED",17.80604,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:51:29,"Mauritius Client","USD/ZAR","Spot","360T",1000,"BUY","FILLED",17.8845,"ICG","CIB Banks and DFIs","Botswana"
2024-10-14 12:51:31,"Nineteen Asset Managers","USD/ZAR","Spot","360T",2790000,"SELL","FILLED",17.83214,"ICG","CIB Asset Management & Funds","London"
2024-10-14 12:51:44,"The Zebra Bank","USD/ZAR","Spot","BBG",122000,"BUY","FILLED",17.92031,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:51:56,"Mauritius Client","GBP/USD","Spot","FASTMATCH",1827100,"SELL","FILLED",1.31408,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:51:58,"Mauritius Client","USD/NAD","Forward","360T",2709800,"BUY","FILLED",17.77,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:52:03,"Bank of Accesibility","GBP/USD","Spot","FASTMATCH",521700,"BUY","FILLED",1.30965,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:52:19,"GSA FUND","USD/ZAR","Spot","360T",2666600,"BUY","FILLED",17.83997,"ICG","Other","London"
2024-10-14 12:52:29,"Anglo European","USD/ZAR","Spot","FASTMATCH",6300,"BUY","FILLED",17.73112,"CCG","CIB Resources","South Africa"
2024-10-14 12:52:47,"Dollar Refinery","GBP/USD","Spot","FASTMATCH",6100,"SELL","FILLED",1.31356,"CCG","CIB Resources","South Africa"
2024-10-14 12:52:51,"GSA FUND","GBP/USD","Spot","ACCELERATE STW",68197100,"SELL","FILLED",1.31594,"ICG","Other","London"
2024-10-14 12:53:01,"Bank in Germany","BWP/ZAR","Forward","360T",2800,"SELL","FILLED",1.33,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:54:13,"GSA FUND","EUR/ZAR","Spot","ACCELERATE STW",253300,"SELL","FILLED",19.82775,"ICG","Other","South Africa"
2024-10-14 12:54:39,"ABC Motoring","USD/ZAR","Spot","ACCELERATE SDP",6662400,"BUY","FILLED",17.7281,"CCG","TBC","South Africa"
2024-10-14 12:54:40,"Bank of Accesibility","USD/ZAR","Forward","ACCELERATE SDP",9953500,"SELL","FILLED",17.794555,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:55:08,"Mauritius Client","GBP/USD","Forward","ACCELERATE SDP",472300,"SELL","FILLED",1.316262,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:55:27,"Alan Brown","USD/ZAR","Spot","ACCELERATE SDP",15300,"BUY","FILLED",17.88299,"ICG","CIB Asset Management & Funds","South Africa"
2024-10-14 12:55:41,"Anglo European","USD/ZAR","Spot","FXALL",783500,"SELL","FILLED",17.96255,"CCG","CIB Resources","South Africa"
2024-10-14 12:55:42,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",6634400,"SELL","FILLED",17.80601,"ICG","CIB Banks and DFIs","South Africa"
2024-10-14 12:56:00,"GSA FUND","USD/ZAR","Spot","FASTMATCH",22758400,"BUY","FILLED",17.8965,"ICG","Other","London"
2024-10-14 12:56:38,"Mauritius Client","USD/ZAR","Spot","FASTMATCH",6738700,"BUY","FILLED",17.84506,"ICG","CIB Banks and DFIs","London"
2024-10-14 12:56:49,"Dollar Refinery","USD/ZAR","Spot","FASTMATCH",4700,"BUY","FILLED",17.80506,"CCG","CIB Resources","South Africa"
